"","gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","description","hit_num"
"83","tncb",-1.4432857560042,-1.60799273808622,-1.27857877392218,5.57927859117349,-17.9458713583947,6.11830437818438e-17,1.40308370868084e-14,28.7375923352711,"tenascin Cb",83
"84","LOC121890906",1.30523515386792,1.15641212112367,1.45405818661216,8.09998166138899,17.9615100709463,5.98156452159722e-17,1.39311728185872e-14,28.70411273916,"aldo-keto reductase family 1 member B1-like",84
"85","cotl1",-1.84806627890316,-2.05937427055187,-1.63675828725445,5.69159784454038,-17.911248312683,6.43264244178276e-17,1.45821349697517e-14,28.6702946276203,"coactosin-like F-actin binding protein 1",85
"86","plpp2b",-2.31556332871688,-2.57842496372305,-2.0527016937107,4.83233185191799,-18.0407127933626,5.33593617251247e-17,1.2833577218816e-14,28.6436698463423,"phospholipid phosphatase 2b",86
"87","acta1b",1.61965857263385,1.43495806310837,1.80435908215933,10.7337120682456,17.9588951520808,6.00420692414519e-17,1.39311728185872e-14,28.4755993949544,"actin alpha 1, skeletal muscle b",87
"88","pdlim7",-1.23289689803174,-1.37517963207282,-1.09061416399067,7.68604229188852,-17.7459311629137,8.18035944897113e-17,1.83333010287055e-14,28.3917300072789,"PDZ and LIM domain 7",88
"89","LOC121894643",1.92693850834092,1.70390738694441,2.14996962973743,5.16182820714296,17.6940244185757,8.8250228223026e-17,1.93385666779391e-14,28.3730764411195,"RNA-binding protein 38-like",89
"90","bin1b",1.74567479434849,1.54334579910526,1.94800378959172,5.48760351665257,17.6697111802511,9.14480792480355e-17,1.98191100981292e-14,28.3373989191482,"bridging integrator 1b",90
"91","robo1",-2.0170974873018,-2.25039450375689,-1.78380047084672,2.64180600513947,-17.7068756762197,8.66068043568613e-17,1.91916786014159e-14,28.3304179461722,"roundabout, axon guidance receptor, homolog 1 (Drosophila)",91
"92","myofl",-1.57103081378223,-1.75330257190628,-1.38875905565818,7.45896258186671,-17.6518226370557,9.38771368200144e-17,2.01244010039601e-14,28.2884290076092,"myoferlin like",92
"93","LOC121899121",-1.14400595079204,-1.27705835373167,-1.01095354785241,6.61883728805599,-17.6088014125569,9.99955416213681e-17,2.12055061489959e-14,28.2211293469881,"vacuole membrane protein 1-like",93
"94","fhl3b",-1.35933895874641,-1.51771745145991,-1.20096046603291,6.06462630257629,-17.5774468319015,1.04713055107921e-16,2.19696901365789e-14,28.2008889421126,"four and a half LIM domains 3b",94
"95","cav3",1.49452294092118,1.31972417975867,1.66932170208369,6.76953030755587,17.5100936934242,1.1563996097789e-16,2.37675411687031e-14,28.1043607977527,"caveolin 3",95
"96","zyx",-1.69872234571728,-1.89740766139816,-1.5000370300364,7.95713292600615,-17.509787014815,1.15692320869866e-16,2.37675411687031e-14,28.0545099709462,"zyxin",96
"97","cald1a",-1.70164845627254,-1.90102991374291,-1.50226699880216,7.93432852093509,-17.4787073997609,1.21127613708036e-16,2.46276164695865e-14,28.0318750471348,"caldesmon 1a",97
"98","srl",1.53010151979575,1.35074761557016,1.70945542402134,7.00076109095432,17.4716389319354,1.22400154948346e-16,2.46324066927683e-14,28.0107841207235,"sarcalumenin",98
"99","LOC121882491",2.23486434791073,1.97227717626574,2.49745151955572,5.0049681092097,17.430180979912,1.30146935222379e-16,2.59268470349066e-14,27.9874211651416,"sarcalumenin-like",99
"100","klhl43",1.8982239242604,1.67448718413148,2.12196066438931,6.17096711645806,17.375382388698,1.41170409784448e-16,2.72957139389106e-14,27.900775991561,"kelch-like family member 43",100
"101","antxr1c",-1.75483844717169,-1.96150166587962,-1.54817522846377,6.18378718367359,-17.3899441115126,1.38150254207218e-16,2.69762308264828e-14,27.8951821757692,"ANTXR cell adhesion molecule 1c",101
"102","gas2l1",-1.43875436023056,-1.60855313632973,-1.26895558413139,5.96129610003243,-17.3530705203104,1.45930846141925e-16,2.79422150253499e-14,27.872746098227,"growth arrest-specific 2 like 1",102
"103","LOC121883527",1.8980647725116,1.67345421959959,2.1226753254236,5.22016331615387,17.3063350107745,1.56447058039362e-16,2.9667777679349e-14,27.7967488924006,"myosin heavy chain, fast skeletal muscle-like",103
"104","LOC121883403",-1.59172778461722,-1.77917243153077,-1.40428313770367,10.2458185369849,-17.3908171720744,1.37971311535837e-16,2.69762308264828e-14,27.703506912341,"myosin-9-like",104
"105","pkn1b",-1.73854136053528,-1.94515503090444,-1.53192769016612,5.61068709154085,-17.2325762514626,1.74662787235136e-16,3.21934531761809e-14,27.6954349283634,"protein kinase N1b",105
"106","plat",-1.9845511724555,-2.22021638585555,-1.74888595905546,4.80749572855632,-17.246106169522,1.71164379443667e-16,3.18462631263019e-14,27.6557867934187,"plasminogen activator, tissue",106
"107","LOC121897863",2.11367292509616,1.86209485616898,2.36525099402335,4.5863608299679,17.2063692874912,1.81650602140097e-16,3.31714182908055e-14,27.6515490980338,"troponin I, fast skeletal muscle-like",107
"108","LOC121899291",-1.95686828095036,-2.18921382081284,-1.72452274108788,4.32290901993246,-17.2485061592193,1.70551411516306e-16,3.18462631263019e-14,27.6330700339387,"NADPH oxidase 4",108
"109","arsj",-1.98017966268093,-2.21608517189727,-1.74427415346458,2.99132604473556,-17.1905885966148,1.85996973767308e-16,3.36535074920995e-14,27.6184245244879,"arylsulfatase family, member J",109
"110","LOC121906491",1.45247250533767,1.27859727283909,1.62634773783625,5.12878519628959,17.1078104940898,2.10620798253648e-16,3.77623943923495e-14,27.5042473441937,"fibroblast activation protein, alpha",110
"111","aplp2",-1.04740587549515,-1.17310526775652,-0.921706483233766,7.08919427853975,-17.0649909494729,2.24655628996201e-16,3.9915840676244e-14,27.4275781599982,"amyloid beta (A4) precursor-like protein 2",111
"112","rbfox1l",1.35428120674463,1.19091233519545,1.51765007829381,6.11960538933248,16.9771105655726,2.56565971978533e-16,4.51785187442912e-14,27.298324956598,"RNA binding fox-1 homolog 1, like",112
"113","ccpg1",-1.50514891775589,-1.68689703218865,-1.32340080332312,6.30976178594364,-16.9603102024715,2.63180934243802e-16,4.59309603770094e-14,27.2882732647635,"cell cycle progression 1",113
"114","myom2b",1.8558884139879,1.63091839022645,2.08085843774936,5.60328561342177,16.8947372057266,2.90730935355597e-16,4.85914873481618e-14,27.1779953120722,"myomesin 2b",114
"115","ccnd2a",-1.58906771921931,-1.78113347546632,-1.3970019629723,8.02447989374818,-16.9440295122774,2.69759334864414e-16,4.62625530625737e-14,27.1739254465401,"cyclin D2, a",115
"116","LOC121892381",1.47394852330361,1.29537584392467,1.65252120268255,7.20295884117959,16.9040798593927,2.86630573685469e-16,4.85914873481618e-14,27.1466351676401,"kelch-like protein 41b",116
"117","timp2b",-1.5419768892444,-1.7292445350075,-1.35470924348129,7.78866557351449,-16.8631750520677,3.05036541939392e-16,4.98018389942762e-14,27.1301048876787,"TIMP metallopeptidase inhibitor 2b",117
"118","si:ch211-136a13.1",-1.31835521346702,-1.47847524598013,-1.15823518095391,5.99926882386342,-16.8620745783317,3.05548246542309e-16,4.98018389942762e-14,27.1140957147977,"HHIP-like protein 1",118
"119","smad6b",-2.42058533188652,-2.71297286320815,-2.12819780056489,4.04093307553382,-16.9545310973558,2.65496880791962e-16,4.59309603770094e-14,27.1133891227115,"SMAD family member 6b",119
"120","idh2",1.19608460837376,1.05103768845387,1.34113152829366,8.97804898690259,16.8879768607644,2.93735678053739e-16,4.86811348115617e-14,27.0844824896379,"isocitrate dehydrogenase (NADP(+)) 2",120
"121","cemip2",-1.2895644592088,-1.44668679567422,-1.13244212274338,7.66188660656609,-16.8085155854372,3.31554416622358e-16,5.31619203628141e-14,26.9739439510297,"cell migration inducing hyaluronidase 2",121
"122","LOC121883514",1.98842706268151,1.74544539206791,2.23140873329511,5.34851528252647,16.7594740753572,3.57371233966064e-16,5.68393183570863e-14,26.9634050946516,"myosin heavy chain, fast skeletal muscle-like",122
"123","gpc5a",-2.50105347315736,-2.80540455243684,-2.19670239387787,2.73817901064924,-16.8295446430425,3.2108130386566e-16,5.19046350396602e-14,26.9512461827254,"glypican 5a",123
"124","cavin4b",2.03677833616901,1.7866685497245,2.28688812261352,4.41597631432697,16.6777444941933,4.05102565014374e-16,6.34081967239166e-14,26.8527413445902,"caveolae associated protein 4b",124
"125","LOC121892265",-1.6852157165187,-1.89232282026018,-1.47810861277721,6.56237901141098,-16.6642103809178,4.13620579741514e-16,6.41720356021348e-14,26.82778039041,"bone morphogenetic protein receptor type-2-like",125
"126","fhl1a",-1.46138811898038,-1.64046431216981,-1.28231192579095,7.97030265881186,-16.7129053295199,3.83809035271216e-16,6.05558543489513e-14,26.8042796317124,"four and a half LIM domains 1a",126
"127","hsc70",1.66066352067394,1.45609559229249,1.8652314490554,5.35677666817478,16.6252556789437,4.39184630879448e-16,6.66276868477267e-14,26.7615480265117,"heat shock cognate 70",127
"128","LOC121896926",2.6754379082088,2.34644737100014,3.00442844541746,3.46700842234893,16.6546574359045,4.19744072237876e-16,6.41720356021348e-14,26.7213599685427,"troponin I, slow skeletal muscle-like",128
"129","dusp8a",-2.21977203048227,-2.49268854095247,-1.94685552001206,4.18256330183791,-16.6572306592635,4.18085470665748e-16,6.41720356021348e-14,26.6971675581037,"dual specificity phosphatase 8a",129
"130","si:dkey-151g10.3",-3.10823949265483,-3.48494283113891,-2.73153615417075,2.20012071461197,-16.8981530601356,2.89224787564245e-16,4.85914873481618e-14,26.5962674265571,"serine/threonine-protein kinase WNK3",130
"131","gask1b",-1.34987220806191,-1.51729536328773,-1.18244905283609,6.86928257343196,-16.5120641832028,5.231330020941e-16,7.8160826267423e-14,26.5935188786261,"golgi associated kinase 1B",131
"132","itgb3a",-1.53251476952261,-1.72266730784241,-1.34236223120282,6.20569638307369,-16.5054274519074,5.28541874023599e-16,7.83752093194993e-14,26.5851627350837,"integrin beta 3a",132
"133","si:ch211-278j3.3",-1.74306809448017,-1.95868960718676,-1.52744658177358,4.21188884283148,-16.5556600242912,4.88994143756926e-16,7.3617881703619e-14,26.5720251884209,"E3 ubiquitin-protein ligase RNF19B",133
"134","arrdc1b",-1.69109358441636,-1.90161241379116,-1.48057475504156,3.90594784793881,-16.4513268166206,5.74844434629342e-16,8.39783847389621e-14,26.4933039292374,"arrestin domain containing 1b",134
"135","mab21l2",-1.73116602124085,-1.94694537969813,-1.51538666278357,4.48959914653333,-16.4305861254235,5.936880681001e-16,8.60935005813983e-14,26.4524518145713,"mab-21-like 2",135
"136","dbn1",-1.06187894102342,-1.19377150665808,-0.929986375388758,8.28485430410893,-16.4884156190886,5.42671534803543e-16,7.98699105178767e-14,26.4404058184995,"drebrin 1",136
"137","adm2a",-1.49463797778779,-1.68137913450261,-1.30789682107297,6.48203457794699,-16.3915568035468,6.30895563142645e-16,9.01632050456466e-14,26.41254974589,"adrenomedullin 2a",137
"138","asap3",1.58579392962814,1.38700312528567,1.78458473397061,5.43174974078853,16.3370897365172,6.8688589550512e-16,9.7086369419331e-14,26.3343017497029,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3",138
"139","dtna",2.47955475793642,2.17020843070764,2.78890108516519,3.83431034881452,16.4154568515204,6.07834799446174e-16,8.75015906180836e-14,26.311595648985,"dystrobrevin, alpha",139
"140","LOC121911951",1.88955811554603,1.65232836148533,2.12678786960673,4.30866772222217,16.3123048661256,7.14037990785391e-16,9.9874164923897e-14,26.2948880763059,"uncharacterized protein C4orf54-like",140
"141","LOC121908596",2.59040701675858,2.26465448355706,2.9161595499601,6.3113598859008,16.2856253849059,7.44506359820153e-16,1.03203157279049e-13,26.2501980868938,"nicotinamide riboside kinase 2-like",141
