"","gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","description","hit_num"
"37","crim1",-3.35036673077615,-3.53878644087041,-3.1619470206819,6.5046704248081,-36.4158331610452,3.24718465155032e-25,1.64207629994553e-22,47.7253348405568,"cysteine rich transmembrane BMP regulator 1 (chordin-like)",37
"38","ywhag1",-2.41732347072336,-2.5544291387553,-2.28021780269142,6.79469151532778,-36.1080133274091,4.10318251415877e-25,2.02307413860598e-22,47.4978856249684,"3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide 1",38
"39","hmga1a",-8.01702791007479,-8.44588123271292,-7.58817458743667,4.65201573114308,-38.2850175714367,8.15922046908168e-26,5.36387153637429e-23,47.4424052489644,"high mobility group AT-hook 1a",39
"40","LOC121906824",-2.20200553538638,-2.32732134629579,-2.07668972447696,8.86891992616713,-35.9862648614525,4.50339986232633e-25,2.11466790678095e-22,47.3585104500048,"tubulin alpha chain",40
"41","dio3a",-4.11681165445522,-4.35079742840953,-3.8828258805009,4.87978910730987,-36.0326148133883,4.3464751274997e-25,2.09076054791583e-22,47.3172234727368,"iodothyronine deiodinase 3a",41
"42","LOC121888045",3.77332758754989,3.5554745159435,3.99118065915628,7.71338336174163,35.471949512734,6.69497724428717e-25,2.87039872199634e-22,47.0058850433765,"la-related protein 4B-like",42
"43","igfn1.1",6.53895304923426,6.1617744668757,6.91613163159282,8.34551931845178,35.5046658484348,6.52715067969044e-25,2.86063257121899e-22,46.9227113581703,"immunoglobulin like and fibronectin type III domain containing 1, tandem duplicate 1",43
"44","tmed10",-2.01954824039868,-2.13726289793983,-1.90183358285752,8.23375006741982,-35.1356443509922,8.70266918265698e-25,3.57570920042419e-22,46.7190107820654,"transmembrane p24 trafficking protein 10",44
"45","chrng",6.82086622011073,6.4308317526845,7.21090068753696,7.26020048483613,35.81465555236,5.13732317027576e-25,2.35623924567857e-22,46.5679394065325,"cholinergic receptor, nicotinic, gamma",45
"46","zgc:153867",-2.28442335237054,-2.41861712780308,-2.150229576938,8.68593683583001,-34.863296859676,1.07810531792163e-24,4.08892174616352e-22,46.4926815445549,"uncharacterized LOC121895796",46
"47","cav3",4.32329444772164,4.07091171226779,4.57567718317548,6.76953030755587,35.0816011321031,9.0793270084997e-25,3.65433647472717e-22,46.482069566344,"caveolin 3",47
"48","si:ch211-234p6.5",3.9553421416714,3.72331658212932,4.18736770121347,6.28689388534947,34.9118177854883,1.03762436825106e-24,4.06657002744013e-22,46.4474426903977,"pleckstrin homology domain-containing family A member 7",48
"49","hsp90b1",-2.027093341748,-2.14606309287967,-1.90812359061632,10.164994909978,-34.8948574481855,1.051592492645e-24,4.06657002744013e-22,46.4412259497352,"heat shock protein 90, beta (grp94), member 1",49
"50","si:ch211-252f13.5",-6.0975518784981,-6.44800768034785,-5.74709607664835,3.22478440939107,-35.632515626692,5.91195529508404e-25,2.64989959840108e-22,46.4036942337542,"uncharacterized si:ch211-252f13.5",50
"51","itgb1a",-2.44147406712972,-2.58557974794586,-2.29736838631357,7.30320749469485,-34.6972654408803,1.22942968772897e-24,4.49015042618346e-22,46.3968774624327,"integrin, beta 1a",51
"52","LOC121895713",4.61153385538071,4.34019273998377,4.88287497077765,7.08233571750155,34.8059931092638,1.12802653777411e-24,4.19753573169454e-22,46.3025739637352,"uncharacterized LOC121895713",52
"53","actc1a",10.3987218609979,9.83981928246145,10.9576244395343,8.18840334400702,38.1037819529168,9.30170206986699e-26,5.91768284586829e-23,46.2557896176829,"actin alpha cardiac muscle 1a",53
"54","idh2",2.54415815336909,2.39280972127688,2.69550658546129,8.97804898690259,34.4263050940557,1.52531228066548e-24,5.04678339531212e-22,46.1516264143148,"isocitrate dehydrogenase (NADP(+)) 2",54
"55","atp1a3b",-3.37393932565275,-3.57481380486089,-3.17306484644462,6.10999867632691,-34.3982809214555,1.55985859008699e-24,5.04678339531212e-22,46.1453949286306,"ATPase Na+/K+ transporting subunit alpha 3b",55
"56","LOC121882859",2.73557681197366,2.57175220652647,2.89940141742085,6.68600555978166,34.1974731752127,1.83232529524991e-24,5.82856765692236e-22,45.9906905586661,"microtubule-associated protein RP/EB family member 3-like",56
"57","bmp7b",-3.96658383550979,-4.20230829855933,-3.73085937246026,2.88298750490652,-34.4616618787998,1.48285310273209e-24,5.04678339531212e-22,45.8674761878765,"bone morphogenetic protein 7b",57
"58","wnt10b",-4.68407847365352,-4.96181778049811,-4.40633916680893,4.23234272931845,-34.5391025991868,1.39407461958343e-24,4.90963207989723e-22,45.8282126837827,"wingless-type MMTV integration site family, member 10b",58
"59","anxa3b",-3.31843777270443,-3.51859340109137,-3.11828214431749,6.01465898464847,-33.9539344289234,2.23010756196347e-24,6.98129862492753e-22,45.8023922557895,"annexin A3b",59
"60","timp2a",-2.83747801408254,-3.00877138506955,-2.66618464309553,7.14075668374139,-33.9247130875106,2.28350858175295e-24,7.03677441395806e-22,45.784165407084,"TIMP metallopeptidase inhibitor 2a",60
"61","marcksl1a",-2.62311131555881,-2.78163576818097,-2.46458686293665,9.16901921874664,-33.8879028261279,2.35266696118452e-24,7.13835350899709e-22,45.6880170763382,"MARCKS-like 1a",61
"62","vdac3",2.89677925427254,2.72109546181376,3.07246304673133,7.00356642980758,33.7682020773726,2.59292553529502e-24,7.65949099549301e-22,45.6524098118957,"voltage-dependent anion channel 3",62
"63","ogna",4.82748238163346,4.53466772506816,5.12029703819875,7.86563795177145,33.7638623277067,2.60209865479177e-24,7.65949099549301e-22,45.6514552813882,"osteoglycin, paralog a",63
"64","acta1b",11.4275402062738,10.7521829739827,12.1028974385649,10.7337120682456,34.6532073650457,1.27316384507686e-24,4.56533406411017e-22,45.6372263530619,"actin alpha 1, skeletal muscle b",64
"65","LOC121912256",5.40128173360525,5.07978067788041,5.72278278933009,5.81374221342821,34.4063546792109,1.54982357012603e-24,5.04678339531212e-22,45.617735713486,"calpain-1 catalytic subunit-like",65
"66","gpia",-2.26389303515716,-2.40150804840195,-2.12627802191238,8.9977803180352,-33.6910325713827,2.76115411282852e-24,7.89209875553681e-22,45.5434374114377,"glucose-6-phosphate isomerase a",66
"67","klhl31",7.40622393808957,6.97473937538681,7.83770850079233,6.92414696252176,35.1524671764448,8.5887506804235e-25,3.57570920042419e-22,45.5159050336108,"kelch-like family member 31",67
"68","ccdc80",-2.38104689750476,-2.52620281483027,-2.23589098017925,7.83394091893501,-33.593669032568,2.98965144230437e-24,8.42312939216097e-22,45.4841452566337,"coiled-coil domain containing 80",68
"69","LOC121914078",3.12675913493864,2.93590327256168,3.31761499731561,7.61184615895043,33.5515939634241,3.09436809902166e-24,8.51624032363569e-22,45.4807824391373,"LIM and calponin homology domains-containing protein 1-like",69
"70","ankha",-2.92580409351069,-3.10442456104574,-2.74718362597565,7.11345609100153,-33.5458079149892,3.10906248505106e-24,8.51624032363569e-22,45.4733346954054,"ANKH inorganic pyrophosphate transport regulator a",70
"71","si:ch211-278j3.3",-4.7297023472151,-5.0113022607085,-4.44810243372169,4.21188884283148,-34.3973929453446,1.5609663680866e-24,5.04678339531212e-22,45.4574710260802,"E3 ubiquitin-protein ligase RNF19B",71
"72","mef2aa",4.39675560988176,4.12722108956024,4.66629013020328,6.63026225843164,33.4073606839467,3.48306315737392e-24,9.40999610818198e-22,45.2741910517343,"myocyte enhancer factor 2aa",72
"73","dad1",-2.0764292165845,-2.20445164554438,-1.94840678762463,6.7413480501028,-33.2166096388973,4.07615044879454e-24,1.05776104146218e-21,45.2031682116984,"defender against cell death 1",73
"74","gapdhs",-1.67962646441229,-1.78290502292826,-1.57634790589633,10.322890743873,-33.3063295997757,3.78515860823153e-24,9.95345307620564e-22,45.1263383707334,"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic",74
"75","fah",-4.11178778142192,-4.36403198235111,-3.85954358049274,4.09278560336156,-33.3836436166922,3.55166351486723e-24,9.46566322165021e-22,45.1081466682124,"fumarylacetoacetate hydrolase (fumarylacetoacetase)",75
"76","LOC121890410",-2.20800499369079,-2.34462016068748,-2.07138982669411,4.82763969160415,-33.0997999048274,4.49006502090027e-24,1.15003977067786e-21,45.0424248513003,"23 kDa integral membrane protein-like",76
"77","LOC121885590",5.45461865176118,5.12312864878529,5.78610865473707,7.75300619529024,33.6990914445642,2.74306966477518e-24,7.89209875553681e-22,44.9743170578069,"betaine--homocysteine S-methyltransferase 1-like",77
"78","hspb8",3.00169868620699,2.81480547326562,3.18859189914837,8.68212074211127,32.8925693786608,5.33478382826156e-24,1.3488795725766e-21,44.9096596380591,"heat shock protein b8",78
"79","spaca4l",-2.75983112168159,-2.93265423159204,-2.58700801177113,7.43661902194665,-32.7043051444305,6.24480877959051e-24,1.52049529322326e-21,44.7494825164365,"sperm acrosome associated 4 like",79
"80","calub",-2.19099146856619,-2.32795445805658,-2.05402847907579,8.92122042982388,-32.7613428090243,5.95327744942282e-24,1.47765281814605e-21,44.7489241763568,"calumenin b",80
"81","akap12b",-3.10677106919529,-3.30160200779412,-2.91194013059645,6.25532496943173,-32.6569456887826,6.49808287538363e-24,1.56286817644288e-21,44.728085756589,"A kinase (PRKA) anchor protein 12b",81
"82","c1qtnf5",-4.07748908753786,-4.33413617797058,-3.82084199710513,6.00144540359658,-32.537238952741,7.18676934976012e-24,1.70768030260204e-21,44.5563819200197,"C1q and TNF related 5",82
"83","nexn",5.977831552909,5.60405339071748,6.35160971510053,7.45896004849748,32.7532185544707,5.99392685588096e-24,1.47765281814605e-21,44.3832479453311,"nexilin (F actin binding protein)",83
"84","tncb",-3.28626801574339,-3.49508784789589,-3.0774481835909,5.57927859117349,-32.2296413018277,9.32512061320527e-24,2.18940510397184e-21,44.3401367354179,"tenascin Cb",84
"85","serpinh1a",-2.08593604491032,-2.21865999975392,-1.95321209006673,8.18992130357725,-32.186659754765,9.672588419206e-24,2.21817196283233e-21,44.2886912429708,"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1a",85
"86","LOC121907923",-3.6097492602836,-3.8392616774771,-3.38023684309009,4.6901303479935,-32.2103232758189,9.47966371908137e-24,2.19950503373792e-21,44.2660344253791,"5-beta-cholestane-3-alpha,7-alpha-diol 12-alpha-hydroxylase-like",86
"87","LOC121884840",-2.18686199880765,-2.32651257801164,-2.04721141960366,8.34873729206163,-32.0702888140634,1.06822025573431e-23,2.42154481420599e-21,44.1920668178506,"fructose-bisphosphate aldolase A-like",87
"88","hyou1",-2.39137863483628,-2.54453601127064,-2.23822125840191,7.93979313694368,-31.9767749895231,1.15722420913062e-23,2.59349725596296e-21,44.1161421802613,"hypoxia up-regulated 1",88
"89","LOC121906924",-2.15959839354504,-2.29838099240568,-2.02081579468439,6.58877121785288,-31.8685434339524,1.26988663288791e-23,2.81401170492307e-21,44.061399138933,"LIM and senescent cell antigen-like-containing domain protein 1",89
"90","trim63b",4.46013482956259,4.17312090240947,4.74714875671571,7.16181289751238,31.8250614551666,1.31829044945569e-23,2.88881380490723e-21,43.9902754113111,"tripartite motif containing 63b",90
"91","tmx1",-2.06675698379355,-2.20020903893984,-1.93330492864726,8.03719928658808,-31.7167283125403,1.44736894256574e-23,3.1368143170639e-21,43.8863338108141,"thioredoxin-related transmembrane protein 1",91
"92","ehbp1l1a",4.2152336613867,3.94194830010016,4.48851902267324,8.33376831559982,31.5885374923236,1.617162042121e-23,3.37649334473188e-21,43.8186821683529,"EH domain binding protein 1-like 1a",92
"93","LOC121889156",3.76766486129636,3.52319436977604,4.01213535281668,7.30283512047929,31.5624024746326,1.65423739712981e-23,3.39842395272854e-21,43.788366124079,"synaptopodin-2",93
"94","iqgap1",-3.10919837497628,-3.31170046361465,-2.90669628633791,6.1524090307052,-31.444388943952,1.8329322254298e-23,3.68868258672719e-21,43.7031420213351,"IQ motif containing GTPase activating protein 1",94
"95","gfpt1",-2.29313874514596,-2.44247775353954,-2.14379973675239,7.41613244728515,-31.4471508117636,1.82852974778754e-23,3.68868258672719e-21,43.6784677437101,"glutamine--fructose-6-phosphate transaminase 1",95
"96","xirp1",4.37191430593995,4.0870143500812,4.6568142617987,8.76864953906763,31.4270410800977,1.86083702641908e-23,3.70701291263e-21,43.6638866695214,"xin actin binding repeat containing 1",96
"97","prdx1",-3.30705999544311,-3.52151072501057,-3.09260926587565,10.3141291422108,-31.5819382589367,1.62644188089204e-23,3.37649334473188e-21,43.6587389584643,"peroxiredoxin 1",97
"98","LOC121896668",-6.335757884837,-6.74909514721218,-5.92242062246182,6.27329012682621,-31.3919467106136,1.91863994202129e-23,3.72539269198519e-21,43.655421260487,"netrin-4-like",98
"99","clic1",-2.365593228155,-2.51988882569033,-2.21129763061967,6.85159969902402,-31.3986349837321,1.90748231250718e-23,3.72539269198519e-21,43.6447686709996,"chloride intracellular channel 1",99
"100","LOC121905153",-2.39467243355606,-2.55121916070249,-2.23812570640964,7.01475725750389,-31.3275445906065,2.02959702582351e-23,3.88618568381468e-21,43.5865863588032,"tropomyosin alpha-4 chain-like",100
"101","lrig1",3.12068080667108,2.9164133525419,3.32494826080027,6.96209396491601,31.2877554324935,2.10144755710629e-23,3.90988195483492e-21,43.5674007854248,"leucine-rich repeats and immunoglobulin-like domains 1",101
"102","si:ch211-11k18.4",-3.10977099168403,-3.31328782575734,-2.90625415761071,5.61137412296896,-31.2933677928138,2.09115550811108e-23,3.90988195483492e-21,43.5633094159721,"uncharacterized si:ch211-11k18.4",102
"103","LOC121895409",4.35061005949614,4.06858465782183,4.63263546117045,5.84523553748564,31.5926581127616,1.61139542398689e-23,3.37649334473188e-21,43.5416206569583,"glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",103
"104","cap1",-2.28487561530011,-2.4343523351951,-2.13539889540511,7.63720049535176,-31.3049661191225,2.07005118935812e-23,3.90988195483492e-21,43.5391067448602,"CAP, adenylate cyclase-associated protein 1 (yeast)",104
"105","fosab",4.46128951814541,4.16906733273798,4.75351170355285,6.40703443980232,31.2659376921746,2.14195778171935e-23,3.94800853935224e-21,43.5377221656603,"v-fos FBJ murine osteosarcoma viral oncogene homolog Ab",105
"106","aldocb",-1.8131858525945,-1.93149411364156,-1.69487759154744,9.96361825461328,-31.387121266326,1.92673184556581e-23,3.72539269198519e-21,43.5100793163667,"aldolase C, fructose-bisphosphate, b",106
"107","ntn4",-3.25885594998572,-3.47286428669337,-3.04484761327806,5.51576669958495,-31.1859305021056,2.29755781087907e-23,4.19559584686638e-21,43.4500684838,"netrin 4",107
"108","adam8a",-3.25952462396163,-3.47378406454223,-3.04526518338103,7.58690443873682,-31.1557732234347,2.35920292743866e-23,4.2298363759041e-21,43.4399182356059,"ADAM metallopeptidase domain 8a",108
"109","acta1a",7.20487918076115,6.73938302969504,7.67037533182726,7.53841374363798,31.6982176108367,1.47070033296115e-23,3.15273390941955e-21,43.4395911233828,"actin alpha 1, skeletal muscle a",109
"110","LOC121912730",-1.74592809432833,-1.86063695267891,-1.63121923597775,7.80878947437316,-31.1712078062799,2.32744184934461e-23,4.21117505988756e-21,43.3952458304427,"septin-7",110
"111","jag1b",-4.91853369913172,-5.24347939243576,-4.59358800582768,5.17626585658574,-30.9991010884254,2.70815569348755e-23,4.76877201669298e-21,43.1822610740305,"jagged canonical Notch ligand 1b",111
"112","LOC121882322",2.99141656500263,2.79286952246611,3.18996360753915,6.75679479695894,30.8558636171249,3.07394244991481e-23,5.31792043835261e-21,43.1793897967156,"methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial-like",112
"113","fgfr1a",-3.72387420759351,-3.97142743943611,-3.47632097575091,6.21097195187753,-30.8070870726916,3.20987004852881e-23,5.50478757365957e-21,43.1310798244408,"fibroblast growth factor receptor 1a",113
"114","hook2",3.02902415272594,2.82711533110253,3.23093297434934,5.85508950970912,30.7235698858476,3.45723366161502e-23,5.72971111549339e-21,43.0326491273229,"hook microtubule-tethering protein 2",114
"115","fbxo32",4.56132006849409,4.25927504639599,4.86336509059218,6.00936309863209,30.9273778004108,2.88532505516573e-23,5.03578590601579e-21,43.0209072960673,"F-box protein 32",115
"116","ssr4",-2.08684406521645,-2.22600711061353,-1.94768101981936,7.54676671937601,-30.7107419557138,3.49694018612114e-23,5.74722119589009e-21,43.0094797813197,"signal sequence receptor, delta",116
"117","LOC121891855",-1.85502404887755,-1.97855153934333,-1.73149655841177,9.24668705111439,-30.7546054716347,3.36308612859632e-23,5.63232715970913e-21,42.9781048144417,"tubulin alpha chain-like",117
"118","ism1",-4.18935040467741,-4.46834319150476,-3.91035761785007,4.71776645238757,-30.752324340826,3.3699148405115e-23,5.63232715970913e-21,42.9731839696215,"isthmin 1",118
"119","LOC121883403",-3.15444305400635,-3.36448370549837,-2.94440240251433,10.2458185369849,-30.7569714429876,3.35601856341569e-23,5.63232715970913e-21,42.9221991734101,"myosin-9-like",119
"120","LOC121899214",-2.82063782894189,-3.00965044043242,-2.63162521745136,7.56073465937695,-30.5619300949046,3.99359905176045e-23,6.50923640486112e-21,42.8765217946534,"tyrosine-protein kinase receptor UFO",120
"121","lmod1b",-3.93139522287958,-4.19606412126549,-3.66672632449368,6.4771683788567,-30.4206178414524,4.53293862728654e-23,7.19785370650771e-21,42.7940363161809,"leiomodin 1b (smooth muscle)",121
"122","LOC121909443",5.74361825612379,5.36461683170727,6.12261968054031,6.63921491019011,31.0362298470212,2.6209002419763e-23,4.65670221371681e-21,42.7897524359865,"junctophilin-1-like",122
"123","sec16b",-3.23191449856129,-3.44954405136164,-3.01428494576094,4.94841241399034,-30.4134878015696,4.56207135844977e-23,7.19785370650771e-21,42.7778311915324,"SEC16 homolog B, endoplasmic reticulum export factor",123
"124","igfbp1a",-4.34701179647669,-4.63896720007243,-4.05505639288096,5.21360859058712,-30.4928863755371,4.24829204924256e-23,6.86760785206243e-21,42.7477573729739,"insulin-like growth factor binding protein 1a",124
"125","tfr1b",-2.09040451688258,-2.23091714560463,-1.94989188816053,8.24626140694944,-30.4676677456482,4.34545996621284e-23,6.96757410192273e-21,42.7452786827784,"transferrin receptor 1b",125
"126","LOC121895648",-2.18962916045101,-2.33760627891143,-2.04165204199058,6.64217064556439,-30.3040194809294,5.03448935875719e-23,7.63770762564687e-21,42.6843608732853,"uncharacterized abhydrolase domain-containing protein DDB_G0269086-like",126
"127","LOC121887103",-3.33668027690287,-3.56207876109872,-3.11128179270701,5.41060540184972,-30.317112659059,4.97541574984239e-23,7.63770762564687e-21,42.6641025090768,"peroxiredoxin-like 2A",127
"128","copa",-1.75878653239238,-1.87751582123728,-1.64005724354748,9.02284296111286,-30.3374797436829,4.88494522414911e-23,7.58589682761171e-21,42.6058786001129,"COPI coat complex subunit alpha",128
"129","LOC121900113",-1.75604549205345,-1.87470475921095,-1.63738622489595,9.02662131464223,-30.3080737371684,5.01612026795099e-23,7.63770762564687e-21,42.5844276647796,"cystathionine gamma-lyase-like",129
"130","LOC121890962",-2.49201187961526,-2.66111385003678,-2.32290990919375,7.025192210378,-30.1804474743229,5.62908254347418e-23,8.4018155169988e-21,42.5511217101189,"CD9 antigen-like",130
"131","pgd",-1.8483073037828,-1.97333345438396,-1.72328115318163,9.07495094803792,-30.2759342995702,5.16366398922741e-23,7.77387642714069e-21,42.5487834921541,"phosphogluconate dehydrogenase",131
"132","LOC121906826",-2.02495893271577,-2.16246854528211,-1.88744932014943,7.34343756360446,-30.158337419781,5.74290971987979e-23,8.4018155169988e-21,42.5144940266417,"tubulin alpha chain-like",132
"133","LOC121895564",5.39584167435837,5.03214994011225,5.75953340860449,6.74829759078259,30.3843536099634,4.68313861293878e-23,7.33022696225227e-21,42.4910774995535,"sodium- and chloride-dependent taurine transporter-like",133
"134","ppp1r15b",2.64036140997979,2.4605446787755,2.82017814118408,6.59699518615179,30.0716676254833,6.21256990166945e-23,9.00913997064153e-21,42.486156980381,NA,134
"135","calm2a",1.98204913139656,1.84747374400131,2.11662451879181,9.02096586899187,30.1628942461328,5.71925696653504e-23,8.4018155169988e-21,42.4451703908377,"calmodulin 2a (phosphorylase kinase, delta)",135
"136","sec61a1",-2.25107134463885,-2.40465870375218,-2.09748398552553,7.34682966836126,-30.0163597036384,6.53289364495817e-23,9.33635713520761e-21,42.388769894695,"SEC61 translocon subunit alpha 1",136
"137","LOC121911917",-3.5936567834846,-3.83942153949284,-3.34789202747636,5.91492452207772,-29.9461660596918,6.96419680565421e-23,9.81056352865088e-21,42.3631398819417,"dickkopf-related protein 1-like",137
"138","LOC121896730",-2.82184944125617,-3.01449827312466,-2.62920060938768,8.35431176155125,-29.9979580085087,6.64321876493269e-23,9.42572377568363e-21,42.3382608675546,"annexin A2-like",138
