"","gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","description","hit_num"
"44","LOC121909106",2.19749929231001,1.88720457807879,2.50779400654122,4.04871041038639,14.5036930762668,1.38583244453191e-14,5.9416059719692e-12,23.2500592836836,"zinc finger protein 521-like",44
"45","thbs2a",1.81843234492214,1.55939281632496,2.07747187351931,5.28829381736997,14.3765719127241,1.72545058081623e-14,7.24028433082077e-12,23.1373696369402,"thrombospondin 2a",45
"46","frzb",1.94403372019087,1.66111463902468,2.22695280135706,6.91230962731132,14.0723228161327,2.93348829079403e-14,1.18069910349061e-11,22.605969894294,"frizzled related protein",46
"47","tmsb4x",-2.26951089042079,-2.59975763392813,-1.93926414691345,4.72860950988981,-14.0740134491013,2.92477975439782e-14,1.18069910349061e-11,22.5451100838389,"thymosin beta 4 X-linked",47
"48","acsl4a",-1.14474204107292,-1.31358388560076,-0.97590019654508,6.48218121456437,-13.8851884758253,4.08355130665398e-14,1.6107159773966e-11,22.2478561727161,"acyl-CoA synthetase long chain family member 4a",48
"49","LOC121913666",-1.54820798735588,-1.77780256628726,-1.31861340842449,4.39833858970592,-13.8099437180505,4.66887611424804e-14,1.80548185735686e-11,22.1170700896139,"stathmin-like",49
"50","LOC121910653",-4.54862871796552,-5.1844951842432,-3.91276225168785,1.51365321323433,-14.6500396883861,1.07874212463228e-14,4.96160211116424e-12,22.0814698488425,"histone H2A",50
"51","notum1b",1.8983517756981,1.61394468844969,2.18275886294651,3.55779117341762,13.6697481347997,6.00124150972299e-14,2.27608625105302e-11,21.8979490533006,"notum, palmitoleoyl-protein carboxylesterase b",51
"52","LOC121884397",2.04209747818248,1.73562860719602,2.34856634916895,2.39167267918807,13.6462817896585,6.25997243431007e-14,2.32941842168798e-11,21.8618497617687,"pyruvate dehydrogenase (acetyl-transferring) kinase isozyme 2, mitochondrial-like",52
"53","LOC121907976",1.73159105379742,1.47100988049436,1.99217222710049,4.00488225325189,13.6090099813621,6.69478584489178e-14,2.44508456357325e-11,21.7827864877752,"KN motif and ankyrin repeat domain-containing protein 4-like",53
"54","postnb",1.51382383265934,1.28579575808674,1.74185190723194,5.33942215203899,13.596003023405,6.85375134999424e-14,2.45763062044703e-11,21.7654954645372,"periostin, osteoblast specific factor b",54
"55","dkk3b",1.88975780529126,1.60308711186067,2.17642849872185,5.76279209079616,13.5004139574006,8.14800351055814e-14,2.86955223634335e-11,21.5972009591003,"dickkopf WNT signaling pathway inhibitor 3b",55
"56","LOC121887888",-1.2748361173415,-1.46856741588814,-1.08110481879485,5.99732151556193,-13.4765523891537,8.508745041942e-14,2.8971266935991e-11,21.5332241771864,"glycine--tRNA ligase",56
"57","pdk2a",1.50324381162062,1.27426898306292,1.73221864017832,2.6266594718227,13.4451581987822,9.00858936548276e-14,2.96112332443418e-11,21.5010107911448,"pyruvate dehydrogenase kinase 2a",57
"58","col6a2",1.21822997807922,1.0322445058436,1.40421545031483,8.97719180858742,13.4145001616683,9.52594713529636e-14,3.07984802298877e-11,21.2812457262783,"collagen, type VI, alpha 2",58
"59","LOC121883517",1.29481129750605,1.09773548782576,1.49188710718635,8.10129514482547,13.4554242296949,8.84189233358786e-14,2.95558984072915e-11,21.1683120061017,"myosin heavy chain, fast skeletal muscle-like",59
"60","itga11b",2.86709786500265,2.4313737489662,3.30282198103911,3.70894576592951,13.4758185385023,8.52009675635066e-14,2.8971266935991e-11,21.0440574698241,"integrin, alpha 11b",60
"61","LOC121910200",1.55303257036301,1.31144937174372,1.7946157689823,5.63091743088168,13.165521638511,1.50447999676059e-13,4.70973880890674e-11,20.9946148357959,"A disintegrin and metalloproteinase with thrombospondin motifs 2-like",61
"62","LOC121912691",1.10107699730254,0.930221248694087,1.271932745911,8.3756479080119,13.1981277771521,1.41656903502283e-13,4.5060604046323e-11,20.7753325643056,"elongation factor 1-alpha",62
"63","add3a",0.972717820700988,0.81890852310034,1.12652711830164,6.42064975778739,12.9517519421958,2.23872205085035e-13,6.79262712105701e-11,20.4880384664813,"adducin 3 (gamma) a",63
"64","adam19a",-0.960776852296559,-1.11331674568698,-0.808236958906137,7.95040890205014,-12.8992163549554,2.47023017941981e-13,7.38149690886629e-11,20.3895086995649,"ADAM metallopeptidase domain 19a",64
"65","pfkma",1.62408835575138,1.36493658491113,1.88324012659163,4.50603235516743,12.8345222210987,2.7895775806207e-13,8.21135060373155e-11,20.3478182945199,"phosphofructokinase, muscle a",65
"66","cdh11",2.00429263941105,1.68299730700424,2.32558797181786,6.06364891690766,12.7755895239371,3.11748298997699e-13,8.76662975733841e-11,20.2720114647557,"cadherin 11, type 2, OB-cadherin (osteoblast)",66
"67","pdlim5a",1.31476382352743,1.10411061948178,1.52541702757307,3.95199644864081,12.7821500373552,3.07909551569752e-13,8.76662975733841e-11,20.2507182319946,"PDZ and LIM domain 5a",67
"68","nid2a",-1.38315214940775,-1.60549448088197,-1.16080981793352,4.4139373736537,-12.7400764784383,3.33400548899529e-13,9.1323967019396e-11,20.1950577306158,"nidogen 2a (osteonidogen)",68
"69","LOC121904676",-1.28507225458255,-1.49117888451285,-1.07896562465226,6.25070956944644,-12.7690862163937,3.15602227345618e-13,8.76662975733841e-11,20.1845907179064,"3-hydroxy-3-methylglutaryl-coenzyme A reductase-like",69
"70","dcn",1.03418875264076,0.867553380594732,1.20082412468678,8.88750926938331,12.7103306702712,3.52725994706905e-13,9.52940009261585e-11,19.9397679765464,"decorin",70
"71","LOC121893746",1.54159462186655,1.2952426563667,1.7879465873664,8.95544357768607,12.8155836402741,2.89089072718941e-13,8.38443337082788e-11,19.9091904263928,"myosin heavy chain, fast skeletal muscle-like",71
"72","pcdh10b",1.87492954946258,1.5696384958753,2.18022060304986,1.23714611769477,12.5775227198221,4.54147010251061e-13,1.19422497815619e-10,19.8111167851,"protocadherin 10b",72
"73","hey1",-1.3707983596648,-1.59359922230382,-1.14799749702578,5.81889488929608,-12.6003016587602,4.34822923143179e-13,1.15886185003105e-10,19.7932353341612,"hes-related family bHLH transcription factor with YRPW motif 1",73
"74","igdcc4",-3.23360025215921,-3.73931346128606,-2.72788704303235,0.433179848982559,-13.0950230441935,1.71429419970391e-13,5.28270471977507e-11,19.7370685227521,"immunoglobulin superfamily, DCC subclass, member 4",74
"75","LOC121893745",1.49518511288162,1.25036002526733,1.74001020049592,5.90614394998445,12.5072917388053,5.19483630512063e-13,1.3480600211788e-10,19.5580248756117,"myosin heavy chain, fast skeletal muscle-like",75
"76","qdpra",1.38872857848795,1.159168972856,1.61828818411991,7.02207544390075,12.3892819729442,6.51904537968888e-13,1.58726682689165e-10,19.5160577001009,"quinoid dihydropteridine reductase a",76
"77","si:ch211-57n23.1",1.20946351659438,1.01001925423925,1.40890777894952,6.27513253956867,12.4192525840407,6.15286408524996e-13,1.53603525935822e-10,19.5028661603375,"uncharacterized si:ch211-57n23.1",77
"78","LOC121901062",-1.05943247200992,-1.23434727976672,-0.884517664253116,6.69017901323975,-12.4042621919957,6.33329322613899e-13,1.56131511257391e-10,19.4829240402193,"zinc finger protein GLIS1",78
"79","col6a1",1.53058681009045,1.27860863327597,1.78256498690493,8.71794221050731,12.4399682414112,5.91219155077304e-13,1.51428885408241e-10,19.4821071166434,"collagen, type VI, alpha 1",79
"80","ntn1b",2.28163273099647,1.90337911324868,2.65988634874426,1.40147769679222,12.3534107621194,6.98698470502949e-13,1.68045502869014e-10,19.4358621189171,"netrin 1b",80
"81","ppp1r14bb",-0.856454391660571,-0.997602134375603,-0.71530664894554,8.52537677062951,-12.4266634901939,6.06562699934252e-13,1.53367045744914e-10,19.3362492793851,"protein phosphatase 1, regulatory (inhibitor) subunit 14Bb",81
"82","lipg",-1.71744025348326,-2.00406259625855,-1.43081791070798,5.71272185120721,-12.2714485440712,8.19047227697755e-13,1.92300588388752e-10,19.3030268081405,"lipase, endothelial",82
"83","ccdc80",1.04223366638857,0.86849607688846,1.21597125588868,7.83394091893501,12.2855764987107,7.96872949432897e-13,1.89348533839947e-10,19.2450189506175,"coiled-coil domain containing 80",83
"84","tob1b",1.18159985598469,0.982703844621656,1.38049586734773,5.05481437750153,12.166582066757,1.00481359078078e-12,2.30072011653835e-10,19.0656731523324,"transducer of ERBB2, 1b",84
"85","jam2a",-1.04821523129669,-1.22473317163147,-0.871697290961908,6.21273010506608,-12.1614637361039,1.01492064769717e-12,2.30072011653835e-10,18.9213455475825,"junctional adhesion molecule 2a",85
"86","nbl1",5.54182297089676,4.75970899371111,6.3239369480824,1.2774032292752,14.511317210236,1.36779830208339e-14,5.9416059719692e-12,18.8810894621942,"NBL1, DAN family BMP antagonist",86
"87","col1a1b",1.01959952333682,0.849172611541094,1.19002643513254,11.4727252451941,12.2522453163596,8.50209983201896e-13,1.97268721043621e-10,18.8415042450066,"collagen, type I, alpha 1b",87
"88","slco2b1",1.44173452939772,1.19506502256885,1.6884040362266,2.17297797927768,11.9699977511133,1.47891622640978e-12,3.27721188957907e-10,18.7193850149816,"solute carrier organic anion transporter family, member 2B1",88
"89","LOC121899378",-1.54827054370423,-1.81356350273003,-1.28297758467843,0.242977166215891,-11.9521314789899,1.53211981556257e-12,3.32049087939836e-10,18.6979517775499,"F-box only protein 40",89
"90","islr2",2.82508460245999,2.34857455588651,3.30159464903348,2.2265614826785,12.1418155468024,1.05470132645051e-12,2.36372949548375e-10,18.5362769857607,"immunoglobulin superfamily containing leucine-rich repeat 2",90
"91","arl6ip1",-0.93188424829224,-1.09148291234478,-0.772285584239704,8.23077428376998,-11.9579560704925,1.51456187783631e-12,3.31890992829863e-10,18.5101431565683,"ADP-ribosylation factor-like 6 interacting protein 1",91
"92","pdgfra",1.80107127509439,1.48977129514391,2.11237125504488,4.32558113240596,11.8488456337518,1.88076817160438e-12,4.03179455221539e-10,18.4907975795976,"platelet-derived growth factor receptor, alpha polypeptide",92
"93","LOC121911895",-2.11992344006806,-2.48674219329138,-1.75310468684475,3.98482131291918,-11.8356709044226,1.93077250185003e-12,4.09448336360069e-10,18.4638453422776,"kinase non-catalytic C-lobe domain-containing protein 1",93
"94","sertad4",1.49648532218405,1.23691401477498,1.75605662959312,3.21779034692252,11.8070121846473,2.04432521216481e-12,4.2891682802462e-10,18.4013776837096,"SERTA domain containing 4",94
"95","adgra2",1.41950848024859,1.17205286885646,1.66696409164072,4.8433314653502,11.7480265502549,2.30017572400341e-12,4.77516480303109e-10,18.297570167927,"adhesion G protein-coupled receptor A2",95
"96","lepa",2.32121869519052,1.91471855925889,2.72771883112216,3.55748997667429,11.6944445509096,2.56112747318443e-12,5.26151625272326e-10,18.086907639736,"leptin a",96
"97","sema4ba",1.60618887445372,1.32330607831336,1.88907167059408,3.83778077649196,11.628248699822,2.92608470213968e-12,5.94930335006174e-10,18.0571636976724,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4Ba",97
"98","nt5c1aa",1.20963081449739,0.996348543231612,1.42291308576317,2.39005141047395,11.6150830423849,3.00483109914423e-12,6.04706927931862e-10,18.0212961129032,"5'-nucleotidase, cytosolic IAa",98
"99","ddah1",-1.07368434928419,-1.26329076324843,-0.884077935319939,6.06733598043633,-11.5970580903969,3.1161917679894e-12,6.20783172204919e-10,17.9189721831279,"dimethylarginine dimethylaminohydrolase 1",99
"100","LOC121909097",1.57518050605366,1.29487562727844,1.85548538482887,3.96529845879098,11.5086373741597,3.72725112680784e-12,7.35088467229043e-10,17.7882034876354,"myomegalin-like",100
"101","LOC121913673",2.34612451208047,1.92771124735231,2.76453777680863,4.23466444654226,11.4833829280106,3.92348801687501e-12,7.66129016522861e-10,17.7375915416347,"uncharacterized LOC121913673",101
"102","LOC121883514",1.22161679108301,1.00324607513985,1.43998750702617,5.34851528252647,11.4568395230031,4.14122034173182e-12,8.00717133133675e-10,17.4763759474588,"myosin heavy chain, fast skeletal muscle-like",102
"103","LOC121883529",1.0130342825193,0.830003437019032,1.19606512801958,4.22962744262137,11.3350669936954,5.31127200937851e-12,9.8819723178267e-10,17.3004938697732,"myosin heavy chain, fast skeletal muscle-like",103
"104","LOC121888899",-0.660342566827492,-0.779431049022293,-0.541254084632691,7.69583028663254,-11.35595774501,5.0886721287899e-12,9.64988381961485e-10,17.300097185636,"dynactin subunit 1-like",104
"105","ensab",0.882375267430134,0.722486918708225,1.04226361615204,6.29773598228165,11.3021415895784,5.68263557261285e-12,1.02681980989444e-09,17.2619196178327,"endosulfine alpha b",105
"106","tspan5a",-1.33617027301061,-1.57836859311498,-1.09397195290625,5.39540034806551,-11.298347115417,5.72711586494213e-12,1.02681980989444e-09,17.2582423825148,"tetraspanin 5a",106
"107","LOC121908042",-1.70570535138566,-2.01235482792877,-1.39905587484255,4.52793360983403,-11.3916338851961,4.73044824143594e-12,9.05766021530093e-10,17.2338468145307,"myosin-7",107
"108","fhl1a",-1.18794241228495,-1.40292801516351,-0.972956809406393,7.97030265881186,-11.316450946991,5.51806620896356e-12,1.00766020160351e-09,17.2325647202107,"four and a half LIM domains 1a",108
"109","LOC121897842",1.25338373419313,1.02280139121098,1.48396607717527,4.51249539992244,11.1322318041702,8.07061902345046e-12,1.43395268811252e-09,17.0210230099486,"calcium-independent phospholipase A2-gamma-like",109
"110","clu",0.725571672060302,0.594276984659195,0.856866359461408,8.9064384147029,11.3176797161207,5.50416477934222e-12,1.00766020160351e-09,16.9960716053716,"clusterin",110
"111","col1a1a",1.12841424331992,0.924689309005486,1.33213917763435,12.1815093767684,11.3435400144225,5.21980550455157e-12,9.80428611054916e-10,16.9672960603553,"collagen, type I, alpha 1a",111
"112","si:dkey-112a7.4",-1.4580512202995,-1.72944409732019,-1.18665834327881,3.77211509259929,-11.0026822288122,1.05702250111425e-11,1.82860758742191e-09,16.7973980912135,"uncharacterized si:dkey-112a7.4",112
"113","si:ch211-136a13.1",-1.07422288348149,-1.27382297059485,-0.874622796368136,5.99926882386342,-11.0219365752138,1.01534353908907e-11,1.78791118552809e-09,16.7495437975281,"HHIP-like protein 1",113
"114","ptx3a",-1.23513493741221,-1.46512261031981,-1.00514726450462,5.862665865045,-10.9985157738701,1.06627052303782e-11,1.82860758742191e-09,16.7099858068351,"pentraxin 3, long a",114
"115","cdo1",2.2864131154262,1.86072753503861,2.71209869581379,2.58377344651367,10.9999319367333,1.0631178614404e-11,1.82860758742191e-09,16.5611716933167,"cysteine dioxygenase, type I",115
"116","LOC121883527",1.10117440284325,0.895501396950963,1.30684740873554,5.22016331615387,10.9648588823436,1.14409379480832e-11,1.91218795094998e-09,16.4770733353185,"myosin heavy chain, fast skeletal muscle-like",116
"117","LOC121888854",-0.739572487830581,-0.87765052237206,-0.601494453289102,7.50910508438546,-10.9693371480137,1.13341101163294e-11,1.91052410012178e-09,16.4750008476291,"serine/threonine-protein phosphatase PP1-beta catalytic subunit",117
"118","alpk2",1.44171601484382,1.16791771135159,1.71551431833606,2.07646832283845,10.7838342569803,1.67510487769166e-11,2.75303486648625e-09,16.3449617570073,"alpha-kinase 2",118
"119","LOC121913780",-1.45457656802113,-1.73250338320615,-1.17664975283611,4.64021154191316,-10.7184101284407,1.92448101131484e-11,3.11103397583208e-09,16.1874882951267,"uncharacterized LOC121913780",119
"120","col1a2",0.786994443736906,0.640246763562424,0.933742123911389,12.7991980883205,10.9830928757365,1.10123361447877e-11,1.87228701247848e-09,16.1284101374166,"collagen, type I, alpha 2",120
"121","LOC121904575",2.15303991424379,1.74073945792627,2.56534037056132,2.03399456258662,10.6945496259702,2.02465960999742e-11,3.24636884783489e-09,16.0875908777294,NA,121
"122","LOC121888972",-1.10271769125409,-1.31409513378892,-0.891340248719255,4.40679960365824,-10.6839030290431,2.0710731607819e-11,3.26765639015524e-09,16.0755619713867,"equilibrative nucleoside transporter 2",122
"123","plxnd1",1.53491126000292,1.23896446631074,1.8308580536951,5.51417869996146,10.6216959971153,2.36500138981362e-11,3.62400562269497e-09,16.0037240069249,"plexin D1",123
"124","LOC121883513",1.26670040960189,1.02397577092296,1.50942504828082,4.46015118119832,10.6877006731502,2.05439330616492e-11,3.2674794180794e-09,15.9676510965159,"myosin heavy chain, fast skeletal muscle-like",124
"125","bsk146",-3.77531888588311,-4.48435656444581,-3.0662812073204,0.695096603534092,-10.9045704005225,1.29841507593072e-11,2.15187748970636e-09,15.8567357844085,"brain specific kinase 146",125
"126","LOC121912146",1.04597239952277,0.843208195444371,1.24873660360117,2.52530722491112,10.5646027655182,2.67247016586161e-11,4.05434281624021e-09,15.7966658160962,"uncharacterized LOC121912146",126
"127","nid1a",0.647874722718781,0.523497080004378,0.772252365433184,8.13219980798391,10.6677529353903,2.14357556357122e-11,3.35520613212314e-09,15.7813138645054,"nidogen 1a",127
"128","palm1a",-1.22425561959457,-1.46325324962548,-0.985257989563666,3.66053917608161,-10.4906584153136,3.13273354019042e-11,4.71631838775843e-09,15.7165260200743,"paralemmin 1a",128
"129","ldha",-0.682574534652124,-0.814195276325459,-0.550953792978789,10.0813665321848,-10.6206227423053,2.37043264033896e-11,3.62400562269497e-09,15.6172850615371,"lactate dehydrogenase A4",129
"130","tmeff2a",1.63900131216942,1.31703639640169,1.96096622793714,4.6393028583756,10.4254542334874,3.60598056688185e-11,5.30437137818909e-09,15.5882290937018,"transmembrane protein with EGF-like and two follistatin-like domains 2a",130
"131","LOC121883509",1.29963273617804,1.04509503303055,1.55417043932552,3.78457574942,10.4566544293605,3.37099578333949e-11,5.03657415447132e-09,15.467341290201,"myosin heavy chain, fast skeletal muscle-like",131
"132","zgc:113337",0.989369424080634,0.794937669045513,1.18380117911575,5.91882046362318,10.4211470152965,3.63971714470782e-11,5.30437137818909e-09,15.4596676821555,"uncharacterized LOC121907024",132
"133","LOC121899291",-1.74205581784627,-2.08612081007721,-1.39799082561532,4.32290901993246,-10.3692134439741,4.07296082999795e-11,5.81346524235831e-09,15.4302709478533,"NADPH oxidase 4",133
"134","ssbp4",1.40831126741861,1.13008880475387,1.68653373008336,3.78768324450093,10.3664652920563,4.09731096586454e-11,5.81346524235831e-09,15.4269539577734,"single stranded DNA binding protein 4",134
"135","dtna",0.937729087897884,0.753956967942077,1.12150120785369,3.83431034881452,10.4501373115053,3.41874539349667e-11,5.06951102635650e-09,15.4118078503676,"dystrobrevin, alpha",135
"136","LOC121895699",1.32578820233761,1.06305707877574,1.58851932589948,3.01643995391845,10.334437936772,4.39236466334113e-11,6.18758684931527e-09,15.3617932699848,"paired box protein Pax-7-like",136
"137","ccbe1",2.48663037654308,1.99784798418774,2.97541276889842,0.20737949773202,10.4188531390899,3.65781618209977e-11,5.30437137818909e-09,15.3274781586825,"collagen and calcium binding EGF domains 1",137
"138","LOC121880951",1.88180000590984,1.50683932101252,2.25676069080716,2.57830202063674,10.2780793491998,4.96565941465885e-11,6.80088437332651e-09,15.2778018525993,"glutaminyl-peptide cyclotransferase",138
"139","LOC121895359",-0.860119903354033,-1.0297181983597,-0.690521608348363,6.95261588646772,-10.3863212196472,3.92468140163687e-11,5.64982237978703e-09,15.2545312047486,"tubulin alpha-1B chain-like",139
"140","bmp7b",2.7863633440322,2.25397376704501,3.31875292101939,2.88298750490652,10.7184611516746,1.9242723353031e-11,3.11103397583208e-09,15.1910727636695,"bone morphogenetic protein 7b",140
