"","gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","description","hit_num"
"17","itgb1a",-3.11247070934055,-3.26287882080945,-2.96206259787165,7.30320749469485,-42.3797362216738,4.90540746285798e-27,5.69084976367559e-24,51.8816395362368,"integrin, beta 1a",17
"18","ccdc80",-3.17759711330581,-3.33748071610427,-3.01771351050736,7.83394091893501,-40.7023177801468,1.50118475929722e-26,1.64479810126999e-23,50.7872256865064,"coiled-coil domain containing 80",18
"19","serpinh1b",-2.65763325873306,-2.79244843904698,-2.52281807841914,12.8136322845852,-40.3720207334219,1.88089571928444e-26,1.95236975661725e-23,50.4399461055926,"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1b",19
"20","pef1",-2.64403911735036,-2.77908507951744,-2.50899315518328,6.39600426865694,-40.0968731897952,2.27267516570752e-26,2.13436664848018e-23,50.3574466819371,"penta-EF-hand domain containing 1",20
"21","gtpbp4",1.82937250344306,1.73576524910713,1.92297975777899,9.77369234707195,40.0236668339435,2.39051914918829e-26,2.14299175728597e-23,50.3089359064211,"GTP binding protein 4",21
"22","unc45b",6.26764072126696,5.94893652374692,6.58634491878699,8.39975639278165,40.2754632651826,2.00973918785967e-26,1.98180381314842e-23,50.2818283876378,"unc-45 myosin chaperone B",22
"23","tfr1b",-2.65328713783535,-2.79168943432891,-2.5148848413418,8.24626140694944,-39.2613464810156,4.0686398496858e-26,3.34340479647931e-23,49.7973749268821,"transferrin receptor 1b",23
"24","atp1a3b",-4.39095797673695,-4.61849176708501,-4.16342418638888,6.10999867632691,-39.5218816820267,3.38869488780619e-26,2.90573219901364e-23,49.7670616844031,"ATPase Na+/K+ transporting subunit alpha 3b",24
"25","si:ch211-156j16.1",-2.18623457631298,-2.30122271306053,-2.07124643956543,9.2350925971043,-38.9374903395597,5.11540334440265e-26,4.03543939033236e-23,49.5369468254239,"uncharacterized LOC121894993",25
"26","ywhag1",-2.53730123258857,-2.672785605675,-2.40181685950213,6.79469151532778,-38.3536816199908,7.76521980505637e-26,5.45287995049632e-23,49.1571034535298,"3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide 1",26
"27","crip2",3.02531976836247,2.86386731226527,3.18677222445967,6.4721975398135,38.3752187002509,7.64573647468376e-26,5.45287995049632e-23,49.1445482355518,"cysteine-rich protein 2",27
"28","LOC121887076",3.74253752770024,3.54246508736139,3.94260996803909,7.69695544461248,38.3092040656393,8.01812790611466e-26,5.45287995049632e-23,49.1104433866186,"synaptopodin 2-like protein",28
"29","fhl3b",-3.08257584762604,-3.24872685175203,-2.91642484350006,6.06462630257629,-37.9957512272607,1.00603175661122e-25,6.61365276796219e-23,48.8706396144685,"four and a half LIM domains 3b",29
"30","mylpfb",8.94272555655053,8.47124341676866,9.4142076963324,8.96645595785619,38.844442381602,5.46506275330377e-26,4.14546029310219e-23,48.8139095737983,"myosin light chain, phosphorylatable, fast skeletal muscle b",30
"31","p4hb",-2.09576867357662,-2.20938969069859,-1.98214765645465,10.2335158549417,-37.7753856017388,1.18129078078476e-25,7.51529573504418e-23,48.6780208041044,"prolyl 4-hydroxylase, beta polypeptide",31
"32","adam8a",-3.52845389238983,-3.72132914429673,-3.33557864048293,7.58690443873682,-37.4655553822218,1.48279992724464e-25,9.12976922966749e-23,48.5138676290571,"ADAM metallopeptidase domain 8a",32
"33","aebp1b",4.14381257479245,3.91568742985922,4.37193771972569,7.60462135273853,37.2007058844983,1.80343344651108e-25,1.01620898377404e-22,48.233522604829,"AE binding protein 1b",33
"34","klhl31",5.00826997489663,4.73335784523774,5.28318210455551,6.92414696252176,37.309382750301,1.66396536174223e-25,9.65197790125891e-23,48.0902310722097,"kelch-like family member 31",34
"35","mmp9",-5.11820106785764,-5.39827861627576,-4.83812351943952,4.83591239150625,-37.4251268679106,1.52764620514667e-25,9.12976922966749e-23,47.9246804427646,"matrix metallopeptidase 9",35
"36","cnn2",-2.48533784427227,-2.62460421812166,-2.34607147042287,8.82779833938449,-36.5479817632647,2.93857198145245e-25,1.60984768383903e-22,47.7850417395486,"calponin 2",36
"37","sh3bgrl",-2.82200061288947,-2.98264711449267,-2.66135411128627,6.55512123605677,-35.9757673309527,4.5397481330751e-25,2.38827160287248e-22,47.3866072803639,"SH3 domain binding glutamate-rich protein like",37
"38","srpx2",-2.93275347988668,-3.09985612730025,-2.76565083247312,7.30188436148212,-35.9431770980244,4.65454017117986e-25,2.38827160287248e-22,47.371487884486,"sushi-repeat containing protein X-linked 2",38
"39","ddost",-2.32679693287612,-2.45999722130093,-2.19359664445132,8.39942544567412,-35.7748277898909,5.29722969107547e-25,2.61179909918476e-22,47.2221139638622,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit (non-catalytic)",39
"40","c1qtnf5",-4.39039609363405,-4.64467332583491,-4.13611886143319,6.00144540359658,-35.3606681240434,7.30002215962631e-25,3.51148870810122e-22,46.7620764518346,"C1q and TNF related 5",40
"41","calub",-2.38033432562315,-2.51882876920688,-2.24183988203942,8.92122042982388,-35.1989609879534,8.281866163421e-25,3.88892772559497e-22,46.758897650291,"calumenin b",41
"42","LOC121906924",-2.44291102474042,-2.58582372250463,-2.29999832697622,6.58877121785288,-35.0074974969152,9.62341815757314e-25,4.37529429693045e-22,46.6454784728352,"LIM and senescent cell antigen-like-containing domain protein 1",42
"43","tktb",-2.17824365966601,-2.30584310821839,-2.05064421111363,9.14127654389694,-34.9608429546652,9.98317834711846e-25,4.37529429693045e-22,46.5653694983339,"transketolase b",43
"44","ldha",-1.9729802748386,-2.08899782769903,-1.85696272197817,10.0813665321848,-34.8275782828613,1.10894718667779e-24,4.75449052514335e-22,46.4028136804113,"lactate dehydrogenase A4",44
"45","LOC121895648",-2.5642229052903,-2.71605314949808,-2.41239266108252,6.64217064556439,-34.5877028455909,1.34118471826894e-24,5.29016900274001e-22,46.3118815658734,"uncharacterized abhydrolase domain-containing protein DDB_G0269086-like",45
"46","s100a10a",-2.10449197664442,-2.22898007484957,-1.98000387843927,8.5460733008832,-34.6213243342647,1.30581420206131e-24,5.29016900274001e-22,46.3057431589685,"S100 calcium binding protein A10a",46
"47","unc5db",-2.91097800677439,-3.08320444629274,-2.73875156725605,5.45721320722817,-34.6149202434648,1.31247624908888e-24,5.29016900274001e-22,46.290171032163,"unc-5 netrin receptor Db",47
"48","emilin2a",-2.14435239149071,-2.27131715678362,-2.0173876261978,8.71192602625302,-34.5889339330804,1.33987225934005e-24,5.29016900274001e-22,46.2783985533178,"elastin microfibril interfacer 2a",48
"49","LOC121910558",-2.53002933255224,-2.68002267681128,-2.3800359882932,7.83977162691891,-34.5444118219953,1.3881932421039e-24,5.36822492564179e-22,46.2638829776896,"gap junction delta-2 protein-like",49
"50","smtnb",-4.54577649711186,-4.81205563518815,-4.27949735903558,4.73507455539367,-34.961911636548,9.97478372772536e-25,4.37529429693045e-22,46.2421503155325,"smoothelin b",50
"51","lima1a",-2.73479254205518,-2.89759155500823,-2.57199352910213,6.9584508677883,-34.4030426535134,1.55393204168668e-24,5.68892215550106e-22,46.1680190186347,"LIM domain and actin binding 1a",51
"52","taldo1",-1.85662293411943,-1.96695677134536,-1.74628909689349,8.97046288486973,-34.4619003892141,1.48257087106228e-24,5.6229351382866e-22,46.1580417976243,"transaldolase 1",52
"53","timp2a",-2.7139523584208,-2.87560639944889,-2.5522983173927,7.14075668374139,-34.3826929228982,1.57942385968415e-24,5.68892215550106e-22,46.1517172983769,"TIMP metallopeptidase inhibitor 2a",53
"54","LOC121892381",8.07356660588049,7.61330726980744,8.53382594195355,7.20295884117959,35.9241962550314,4.7227762149897e-25,2.38827160287248e-22,46.1462379357634,"kelch-like protein 41b",54
"55","vdac3",3.23059826216234,3.03798248465948,3.4232140396652,7.00356642980758,34.3490975582291,1.62245928752891e-24,5.7139539408295e-22,46.0823772926665,"voltage-dependent anion channel 3",55
"56","rtn3",-2.08313553754143,-2.20781280977967,-1.9584582653032,8.43587108671242,-34.2179880557999,1.80236083807332e-24,6.23616849973368e-22,45.9709388535725,"reticulon 3",56
"57","rbfox1l",4.5447865626897,4.27403654492414,4.81553658045526,6.11960538933248,34.3770996356284,1.58650602653158e-24,5.68892215550106e-22,45.8316056748227,"RNA binding fox-1 homolog 1, like",57
"58","LOC121912691",4.67506238390177,4.39152960997678,4.95859515782676,8.3756479080119,33.7682362912977,2.59285334890473e-24,8.66716165205071e-22,45.6283276604433,"elongation factor 1-alpha",58
"59","anxa3b",-3.28835446711262,-3.4883121029805,-3.08839683124473,6.01465898464847,-33.6794404169619,2.78738401414358e-24,9.16213125448994e-22,45.5780269556584,"annexin A3b",59
"60","serpinh1a",-2.17081669267512,-2.30351063120349,-2.03812275414675,8.18992130357725,-33.5039723977343,3.21748043788185e-24,1.04024834747387e-21,45.4085700333322,"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1a",60
"61","tat",-3.84749059716985,-4.08311747914646,-3.61186371519324,5.16853225668989,-33.4408236238772,3.38859697499716e-24,1.07790176678861e-21,45.3214327055765,"tyrosine aminotransferase",61
"62","LOC121909443",3.63577893126718,3.40983807497636,3.86171978755799,6.63921491019011,32.9554262127657,5.06246274535632e-24,1.56002953537371e-21,44.952988581855,"junctophilin-1-like",62
"63","aplp2",-1.95802025283318,-2.08022782944526,-1.83581267622111,7.08919427853975,-32.8127992871419,5.70235493425118e-24,1.70724745073471e-21,44.8600451600634,"amyloid beta (A4) precursor-like protein 2",63
"64","tmed10",-1.89664434008849,-2.01502950671625,-1.77825917346072,8.23375006741982,-32.8104996512022,5.71333190084631e-24,1.70724745073471e-21,44.8263351463568,"transmembrane p24 trafficking protein 10",64
"65","elna",5.41209452158218,5.08515712277208,5.73903192039229,5.63838304758909,33.9019753982741,2.32597529101775e-24,7.90911804990554e-22,44.820423347757,"elastin a",65
"66","igfbp1a",-3.30974283068437,-3.51741688910173,-3.102068772267,5.21360859058712,-32.6389541701775,6.59706483651332e-24,1.94190018963755e-21,44.7210215125025,"insulin-like growth factor binding protein 1a",66
"67","si:dkey-40c11.2",-3.34022238926398,-3.55020050846,-3.13024427006796,6.99898155388959,-32.578086780407,6.94365519961564e-24,2.01386423304146e-21,44.6735469086577,"drebrin-like protein A",67
"68","chrng",3.44548726157703,3.22856519791714,3.66240932523693,7.26020048483613,32.5290331941833,7.23666071143695e-24,2.06842641378202e-21,44.6323660686462,"cholinergic receptor, nicotinic, gamma",68
"69","LOC121895713",3.0760996894998,2.88025002761544,3.27194935138417,7.08233571750155,32.1663522984659,9.84138952886274e-24,2.69572061511432e-21,44.3258682832672,"uncharacterized LOC121895713",69
"70","sptb",5.46977957750419,5.12357610137069,5.81598305363769,6.99174081742536,32.3565817867584,8.37235589313935e-24,2.35885147034992e-21,44.3151899690604,"spectrin, beta, erythrocytic",70
"71","pygmb",4.97196056374083,4.65561037123263,5.28831075624903,7.31293527838968,32.187245066592,9.66776780064951e-24,2.68546079668183e-21,44.2514143023588,"phosphorylase, glycogen, muscle b",71
"72","idh2",2.46181028573635,2.30443066117918,2.61918991029353,8.97804898690259,32.035411829031,1.10055674772469e-23,2.93313245657111e-21,44.1743774194203,"isocitrate dehydrogenase (NADP(+)) 2",72
"73","cdkn1bb",3.42888403435372,3.20901480380933,3.64875326489811,6.04223689219587,31.9383573148644,1.19598111255461e-23,3.1035709870792e-21,44.0980773265898,"cyclin-dependent kinase inhibitor 1Bb",73
"74","srl",7.85470109940703,7.37125791956688,8.33814427924718,7.00076109095432,33.2742641373872,3.88660682479833e-24,1.21669301267734e-21,44.0938112705253,"sarcalumenin",74
"75","egr1",3.65935142928316,3.42406611516187,3.89463674340444,9.35584258525714,31.8517672310717,1.28834016586669e-23,3.29982399366532e-21,43.9887622375384,"early growth response 1",75
"76","LOC121884840",-2.06961488984859,-2.2029844886733,-1.93624529102388,8.34873729206163,-31.7802222374324,1.37020772726289e-23,3.42066288570616e-21,43.9291107851199,"fructose-bisphosphate aldolase A-like",76
"77","plat",-3.78947362422125,-4.03341252850546,-3.54553471993704,4.80749572855632,-31.8142767253046,1.33058877738361e-23,3.36434254712303e-21,43.9287379023131,"plasminogen activator, tissue",77
"78","nexn",2.86407758006463,2.67886861054628,3.04928654958298,7.45896004849748,31.6699222164821,1.50711930531786e-23,3.67362854660685e-21,43.8793286647316,"nexilin (F actin binding protein)",78
"79","si:ch211-234p6.5",3.10376470735598,2.90294554439047,3.30458387032149,6.28689388534947,31.6524894261383,1.53002036689735e-23,3.67362854660685e-21,43.8750584894632,"pleckstrin homology domain-containing family A member 7",79
"80","zbtb42",4.26633368479167,3.99036323565025,4.5423041339331,6.38418153018282,31.660405591918,1.51957678076496e-23,3.67362854660685e-21,43.8666691118778,"zinc finger and BTB domain containing 42",80
"81","cap1",-2.2848732144873,-2.43276487524383,-2.13698155373077,7.63720049535176,-31.6404502537438,1.54604588463831e-23,3.67362854660685e-21,43.8372107728269,"CAP, adenylate cyclase-associated protein 1 (yeast)",81
"82","dad1",-1.95504069952875,-2.08228636298838,-1.82779503606911,6.7413480501028,-31.4656745782278,1.79928380006975e-23,4.17476177705595e-21,43.7157537153528,"defender against cell death 1",82
"83","wnt10b",-4.55060125879094,-4.84228812501486,-4.25891439256701,4.23234272931845,-31.9503884372741,1.1837013844426e-23,3.1035709870792e-21,43.7108923912579,"wingless-type MMTV integration site family, member 10b",83
"84","akap12b",-3.15743218459878,-3.36309164495672,-2.95177272424084,6.25532496943173,-31.4419573376701,1.83681733633927e-23,4.21229203573059e-21,43.6970945622847,"A kinase (PRKA) anchor protein 12b",84
"85","txnipa",2.24860518457318,2.10202696435931,2.39518340478704,8.55842699834583,31.4172377113067,1.87680018465413e-23,4.25451186686767e-21,43.6187583412409,"thioredoxin interacting protein a",85
"86","si:ch211-11k18.4",-3.07634628731154,-3.27727561697315,-2.87541695764993,5.61137412296896,-31.3556724545279,1.98034135107962e-23,4.4382150143173e-21,43.6157171434516,"uncharacterized si:ch211-11k18.4",86
"87","svep1",-3.89280921296396,-4.14730041960234,-3.63831800632558,6.83710026461988,-31.3266945830098,2.03110508216792e-23,4.50083757646243e-21,43.6006866901082,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",87
"88","LOC121912256",4.78644384494054,4.47574360493721,5.09714408494387,5.81374221342821,31.5497275930508,1.67253367674981e-23,3.92687013962616e-21,43.4357887210031,"calpain-1 catalytic subunit-like",88
"89","capgb",-2.76007437030241,-2.94179759027089,-2.57835115033394,5.79498442937167,-31.1053143903026,2.46620178846695e-23,5.22585283329538e-21,43.4056070152415,"capping protein (actin filament), gelsolin-like b",89
"90","LOC121894507",4.1330701538578,3.86204056544665,4.40409974226896,5.80337156200079,31.2305984107477,2.20929678168107e-23,4.84130568092379e-21,43.3653634116654,"SH3 and cysteine-rich domain-containing protein 3-like",90
"91","mef2aa",4.28348972651728,4.00155987962569,4.56541957340888,6.63026225843164,31.1157955029919,2.44357052884612e-23,5.22585283329538e-21,43.3342827957744,"myocyte enhancer factor 2aa",91
"92","LOC121909298",-2.00949005039434,-2.14169539128271,-1.87728470950597,9.2504696164872,-31.1287079076076,2.41598459514119e-23,5.22585283329538e-21,43.3244026007362,"calreticulin-like",92
"93","LOC121895604",3.73532787569325,3.48879944903805,3.98185630234844,6.66981746310277,31.0302989222328,2.63464076027994e-23,5.46951421834116e-21,43.2940684281606,"EGF-like repeat and discoidin I-like domain-containing protein 3",93
"94","prkci",-2.43957959898235,-2.60130859422658,-2.27785060373812,6.35039377544191,-30.892377904082,2.97609331085008e-23,6.03194229121072e-21,43.2135735984506,"protein kinase C, iota",94
"95","lpl",3.79325411394465,3.54171956549932,4.04478866238998,8.30914803008289,30.8843544316229,2.99731439275251e-23,6.03194229121072e-21,43.1902856176154,"lipoprotein lipase",95
"96","eno1b",-4.71343000736296,-5.02547522807096,-4.40138478665496,5.7627782357798,-30.9345470590696,2.86708852126353e-23,5.89007498087076e-21,43.1556254340682,"enolase 1b, (alpha)",96
"97","fbxo32",3.53358313060361,3.29874527732487,3.76842098388235,6.00936309863209,30.8156580070082,3.18554222745867e-23,6.34598624342827e-21,43.1138233500146,"F-box protein 32",97
"98","ppp1r15b",2.51238827493318,2.34490378510332,2.67987276476303,6.59699518615179,30.7210742292039,3.46492180570229e-23,6.76586018337232e-21,43.0663310515197,NA,98
"99","copa",-1.78485828202069,-1.90352827741649,-1.66618828662489,9.02284296111286,-30.802576703366,3.22274943138133e-23,6.35590642857026e-21,43.0388832004589,"COPI coat complex subunit alpha",99
"100","rbm24b",5.58352045978871,5.21576841671911,5.9512725028583,5.8847950627333,31.0940471057479,2.49077257037707e-23,5.22585283329538e-21,43.028192500064,"RNA binding motif protein 24b",100
"101","cotl1",-2.94586060710123,-3.14257955300193,-2.74914166120052,5.69159784454038,-30.6683378412426,3.63158489801707e-23,6.84980559206733e-21,43.0227323889229,"coactosin-like F-actin binding protein 1",101
"102","xpo4",2.91660755419101,2.72182552868848,3.11138957969355,6.6414771661491,30.6657332146005,3.64002815441267e-23,6.84980559206733e-21,43.0202606956181,"exportin 4",102
"103","LOC121895103",2.20519783551537,2.05800457247335,2.35239109855739,8.38652639937935,30.6820136599124,3.58758412479484e-23,6.84980559206733e-21,42.9636090519544,"tropomyosin alpha-1 chain-like",103
"104","sec16b",-3.30688978563048,-3.52805261777281,-3.08572695348814,4.94841241399034,-30.6218773293615,3.7852833827639e-23,7.03292876730346e-21,42.9499657064857,"SEC16 homolog B, endoplasmic reticulum export factor",104
"105","myadmb",-2.95393454705805,-3.15122289743371,-2.75664619668239,7.83634702700926,-30.6636367148231,3.64683899790624e-23,6.84980559206733e-21,42.945055996647,"myeloid associated differentiation marker b",105
"106","ehbp1l1a",3.99095084459368,3.72350344189711,4.25839824729025,8.33376831559982,30.5606247708893,3.99826474424814e-23,7.23429149413411e-21,42.9074494329559,"EH domain binding protein 1-like 1a",106
"107","pear1",-3.38450897851148,-3.61154434940085,-3.15747360762212,6.06922017272986,-30.5299702978451,4.10947128054165e-23,7.36790841771296e-21,42.898813234961,"platelet endothelial aggregation receptor 1",107
"108","zgc:153867",-1.92886875282749,-2.05805751759732,-1.79967998805766,8.68593683583001,-30.5775134841845,3.93833148386438e-23,7.19183088192346e-21,42.8360586654951,"uncharacterized LOC121895796",108
"109","grem2a",-4.20991633361188,-4.49310085580313,-3.92673181142063,6.07043354675924,-30.445855834491,4.43135539341155e-23,7.87344063683447e-21,42.8237858754426,"gremlin 2, DAN family BMP antagonist a",109
"110","myofl",-2.70089742138062,-2.88272122531964,-2.5190736174416,7.45896258186671,-30.4215673279946,4.52907365316068e-23,7.97521344532455e-21,42.7629298670193,"myoferlin like",110
"111","LOC121888045",2.98500582722013,2.78359068969633,3.18642096474392,7.71338336174163,30.3513009157293,4.82452232021383e-23,8.42028576984577e-21,42.7174829676026,"la-related protein 4B-like",111
"112","igfn1.1",5.97647167434926,5.57267459834365,6.38026875035486,8.34551931845178,30.3113954256431,5.00112198698725e-23,8.57670676759674e-21,42.6400218488506,"immunoglobulin like and fibronectin type III domain containing 1, tandem duplicate 1",112
"113","LOC121911917",-4.58661027055091,-4.89768730742202,-4.27553323367979,5.91492452207772,-30.1959098541662,5.55086781911503e-23,9.27747585835479e-21,42.572480855607,"dickkopf-related protein 1-like",113
"114","p4ha1b",-2.18211511645476,-2.32972450170767,-2.03450573120185,9.54042581834519,-30.2752627375296,5.16679440285131e-23,8.78444131146841e-21,42.5475161443572,"prolyl 4-hydroxylase, alpha polypeptide I b",114
"115","LOC121887103",-3.39392522781972,-3.62421525281421,-3.16363520282524,5.41060540184972,-30.1822337058117,5.61998914114163e-23,9.31406939845338e-21,42.5234885726986,"peroxiredoxin-like 2A",115
"116","clic1",-2.25213014679607,-2.40523597635062,-2.09902431724153,6.85159969902402,-30.1249261949442,5.91945519503478e-23,9.72862461303966e-21,42.5063742879413,"chloride intracellular channel 1",116
"117","LOC121906824",-1.82455678493613,-1.94825950851097,-1.70085406136129,8.86891992616713,-30.2066356434521,5.49727371353679e-23,9.2664301007156e-21,42.4846957923591,"tubulin alpha chain",117
"118","iqgap1",-2.85149060939566,-3.04584531596788,-2.65713590282344,6.1524090307052,-30.0470000695846,6.35337951459844e-23,1.03554835361083e-20,42.4530580903148,"IQ motif containing GTPase activating protein 1",118
"119","fkbp7",-2.74061393910323,-2.9276495666962,-2.55357831151026,5.71814938799567,-30.008739634233,6.57834710578587e-23,1.0537680245401e-20,42.4240153011885,"FKBP prolyl isomerase 7",119
"120","ankha",-2.53474716316112,-2.70837695355074,-2.36111737277151,7.11345609100153,-29.8974837951024,7.28053926393635e-23,1.13060468790041e-20,42.3011667993461,"ANKH inorganic pyrophosphate transport regulator a",120
"121","fosab",5.37177558458135,5.00497031798916,5.73858085117354,6.40703443980232,29.9920763341396,6.67888667820266e-23,1.0537680245401e-20,42.2996580784102,"v-fos FBJ murine osteosarcoma viral oncogene homolog Ab",121
"122","adpgk2",-2.85813449825816,-3.05468642704211,-2.66158256947422,5.41323136981096,-29.7803355243675,8.10420066190335e-23,1.23900035235704e-20,42.211407161661,"ADP-dependent glucokinase 2",122
"123","ckma",8.97753167254344,8.36461721124415,9.59044613384273,9.67921422090556,29.9972409866056,6.64755639404731e-23,1.0537680245401e-20,42.2085016297842,"creatine kinase, muscle a",123
"124","LOC121883403",-2.96428487642675,-3.16684649390738,-2.76172325894611,10.2458185369849,-29.9700188760213,6.81442268967368e-23,1.06661939909321e-20,42.1881695566442,"myosin-9-like",124
"125","si:ch211-278j3.3",-3.68514429690747,-3.93653292160963,-3.43375567220531,4.21188884283148,-30.0215499593558,6.50212005505088e-23,1.05110501414519e-20,42.175986013622,"E3 ubiquitin-protein ligase RNF19B",125
"126","pgm5",5.38349428919901,5.01998133413244,5.74700724426557,5.70110333111009,30.3297337627442,4.91915062135083e-23,8.51013057493694e-21,42.1619139708974,"phosphoglucomutase 5",126
"127","rpn2",-1.73460367361593,-1.85370519699426,-1.6155021502376,8.85412654444048,-29.8268355586818,7.76629169649278e-23,1.19661566279868e-20,42.1573493363201,"ribophorin II",127
"128","gfpt1",-2.14454860771681,-2.29223703214396,-1.99686018328967,7.41613244728515,-29.7381310764299,8.42406161401691e-23,1.27799494732032e-20,42.138305851169,"glutamine--fructose-6-phosphate transaminase 1",128
"129","zfp36l1a",2.74778143123725,2.55795142556825,2.93761143690625,7.30117456916591,29.6443244657803,9.18265216972703e-23,1.38244477932333e-20,42.0916745821342,"zinc finger protein 36, C3H type-like 1a",129
"130","atp1a2a",7.74470434075026,7.22659167461241,8.26281700688811,6.82398451341076,30.6129278479503,3.81565448788901e-23,7.03292876730346e-21,42.0161576670836,"ATPase Na+/K+ transporting subunit alpha 2a",130
"131","LOC121895564",3.03018720060122,2.82011586663353,3.24025853456892,6.74829759078259,29.5411161779873,1.00994262175048e-22,1.49905228033113e-20,41.9939099648331,"sodium- and chloride-dependent taurine transporter-like",131
"132","ckap4",-2.88844669939335,-3.08881251735096,-2.68808088143574,6.30381721520931,-29.5233040148652,1.02669891474703e-22,1.49989303678822e-20,41.9849944938815,"cytoskeleton associated protein 4",132
"133","hjv",6.9181421358382,6.47655601094658,7.35972826072981,4.90186409193096,32.0847231339245,1.05512644078031e-23,2.85057584453004e-21,41.9589950023201,"hemojuvelin BMP co-receptor",133
"134","thbs4b",-2.39723815803529,-2.56345401275022,-2.23102230332036,9.01781195945259,-29.5367678261843,1.01400693558584e-22,1.49905228033113e-20,41.9309697001212,"thrombospondin 4b",134
"135","gapdhs",-1.47489969985174,-1.57718058614591,-1.37261881355757,10.322890743873,-29.5319577908574,1.01852249043896e-22,1.49905228033113e-20,41.7706652120481,"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic",135
"136","rcn3",-2.09313979706796,-2.24040258033324,-1.94587701380268,7.91136169552174,-29.1091460516274,1.50924217215534e-22,2.15690392168461e-20,41.5398798860992,"reticulocalbin 3, EF-hand calcium binding domain",136
"137","LOC121891855",-1.71154611567902,-1.83158348594156,-1.59150874541647,9.24668705111439,-29.2009087502081,1.38514701418868e-22,1.99400506670285e-20,41.5310095545756,"tubulin alpha chain-like",137
"138","lman1",-2.27967166973494,-2.4403800559036,-2.11896328356627,6.68701913051307,-29.0507933220716,1.59408766767819e-22,2.26176956704671e-20,41.5266139586614,"lectin, mannose-binding, 1",138
"139","crim1",-2.66505774609932,-2.85306332416609,-2.47705216803255,6.5046704248081,-29.0308748329329,1.6241664557915e-22,2.28798648865142e-20,41.5129009404181,"cysteine rich transmembrane BMP regulator 1 (chordin-like)",139
